price,year,manufacturer,model,fuel,odometer,transmission
98750,2019,ford,f350 super duty lariat,diesel,47100,automatic
15000,1989,jeep,wrangler,gas,66148,manual
3200,1997,subaru,impreza,gas,187000,automatic
6000,1952,dodge,power wagon m37,gas,0,manual
6850,2008,audi,a4,gas,112,automatic
18000,2006,ram,2500,diesel,182000,automatic
19995,2016,toyota,camry,gas,45894,automatic
8000,1999,ford,f150,gas,75000,automatic
17995,2007,ram,2500 mega cab,gas,133733,automatic
8495,2013,ford,escape,gas,112056,automatic
28995,2020,hyundai,santa fe,gas,23500,automatic
16995,2012,subaru,impreza,gas,11900,manual
6000,2008,ford,escape,gas,81100,automatic
24500,2007,ram,2500,diesel,235000,automatic
9500,2012,subaru,outback,gas,131000,automatic
20499,2014,honda,crv ex-l,gas,65000,automatic
12300,2011,nissan,xterra 4x4,gas,92317,automatic
11900,1998,,PONIAC Fire Bird,gas,60824,automatic
29988,2019,dodge,charger sxt automatic,gas,29248,automatic
35988,2019,jeep,grand cherokee limited automatic,gas,28715,automatic
14450,2011,dodge,durango citadel,gas,166000,automatic
14900,2017,subaru,legacy outback,gas,76000,automatic
11950,2012,toyota,rav4 limited,gas,101627,automatic
19500,2019,chevrolet,impala lt,gas,30152,automatic
13500,2002,gmc,sierra 1500,gas,157000,automatic
47500,2015,porsche,cayenne,gas,90000,automatic
68995,2017,ford,f-250 super duty,diesel,36825,automatic
13800,2017,jeep,cherokee latitude,gas,20000,automatic
22995,2016,chevrolet,malibu lt,gas,14822,automatic
17995,2015,chevrolet,impala lt v6,gas,75369,automatic
44995,2017,chevrolet,silverado 1500 ltz 4x4,gas,94201,automatic
24995,2016,dodge,charger se awd,gas,42422,automatic
16995,2016,dodge,journey sxt,gas,59466,automatic
87995,2019,ford,f350 drw,diesel,21183,automatic
33995,2015,ford,f150 4x4,gas,74702,automatic
37995,2015,ford,f150 lariat supercrew 4x4,gas,98043,automatic
24995,2017,honda,accord ex-l,gas,45318,automatic
23995,2018,jeep,compass sport,gas,17801,automatic
27995,2017,jeep,renegade deserthawk sport,gas,27679,automatic
39995,2016,jeep,lifted wrangler rubicon 4x4,gas,29470,manual
19995,2019,kia,optima lx,gas,30310,automatic
11995,2017,kia,rio,gas,54037,manual
14995,2018,nissan,versa sv,gas,27751,automatic
28995,2017,nissan,pathfinder sl 4wd,gas,33974,automatic
17995,2017,nissan,quest sv,gas,82003,automatic
16995,2010,nissan,frontier se 4x4,gas,92057,automatic
39995,2014,ram,2500 power wagon,gas,120673,automatic
39995,2016,toyota,4runner limited,gas,77052,automatic
44995,2019,toyota,tacoma trd off road 4x4,gas,21969,automatic
17995,2014,toyota,camry se,gas,35563,automatic
4200,2003,subaru,forester xs,gas,200000,manual
5500,2008,jeep,liberty sport 4x4,gas,190000,automatic
2100,2006,subaru,legacy 2.5i,gas,202891,automatic
4900,2005,honda,accord,gas,186261,manual
7000,2008,honda,accord ex,gas,198800,automatic
5500,2007,chevrolet,impala,gas,163000,automatic
5900,2003,ford,explorer,other,125887,automatic
22000,2017,kia,cadenza sedan 4d,gas,24391,automatic
10900,2013,ford,taurus,gas,138611,automatic
12900,2007,,HUMMER H3,gas,148013,automatic
8900,2006,lexus,gs,gas,147583,
7900,2012,chevrolet,impala,gas,110038,automatic
5900,1995,ford,bronco,gas,186766,automatic
7900,2005,dodge,dakota club cab,gas,141514,automatic
15900,2010,toyota,venza,gas,72460,automatic
7900,2000,ford,f150 super cab,gas,208732,automatic
11900,2016,jeep,patriot,gas,60860,manual
24900,2015,bmw,4 series,gas,34730,automatic
28900,2019,subaru,outback,gas,7730,automatic
8300,2013,dodge,avenger,gas,67500,automatic
54200,2020,chevrolet,silverado 2500hd,gas,4000,automatic
14950,2011,ford,ranger,gas,55963,manual
800,1986,ford,f-350 super duty,gas,200000,automatic
5000,2005,honda,cr-v,gas,238307,automatic
10000,1999,ford,f350,diesel,52135,manual
80000,2006,,International 7300 4X4,diesel,48288,automatic
18999,2013,bmw,x5,gas,81608,automatic
24999,2016,audi,a4 premium plus awd,gas,54987,automatic
34999,2014,toyota,tundra sr5,gas,47615,automatic
3200,2002,mercury,mountaineer,gas,172000,automatic
3000,2004,ford,f-150,gas,232000,automatic
3200,2005,jeep,grand cherokee,gas,120306,automatic
13900,2011,ford,,gas,312555,automatic
400,2004,chevrolet,venture,gas,162000,automatic
2500,2002,mercury,mountaineer,gas,269000,automatic
22995,2019,dodge,journey,gas,11100,automatic
20000,1974,,triumph tr6,gas,60000,manual
27000,2017,ram,1500 tradesman,gas,45000,automatic
27995,2013,ford,f-150,other,19928,automatic
19495,2013,jeep,wrangler,gas,95446,manual
2995,2005,kia,spectra,gas,148999,automatic
5995,2001,,Isuzu Trooper,gas,77000,automatic
31000,2015,ford,f250 super duty,gas,46500,automatic
4900,2009,dodge,journey sxt,gas,121000,automatic
24995,2006,ford,f-550,diesel,112939,
11500,1994,ford,f250 4x4,gas,154528,automatic
18999,2018,chevrolet,cruze premier rs,gas,18500,automatic
27000,1977,chevrolet,k-10,gas,200,automatic
27000,1977,chevrolet,k-10,gas,200,automatic
29995,2017,jeep,grand cherokee,gas,52880,automatic
24900,2013,honda,odyssey ex,gas,76794,automatic
21000,2017,jeep,renegade,gas,22947,manual
25995,2019,jeep,compass,gas,23990,automatic
39995,2015,ram,2500,gas,115148,automatic
44999,2015,rover,,gas,62052,automatic
10999,2003,toyota,4 runner sr5,gas,291341,automatic
39600,2016,volvo,xc90 t6,gas,55563,automatic
29999,2016,ford,transit xlt,gas,40717,automatic
1500,2004,subaru,impreza,gas,194000,automatic
38000,2019,bmw,x3,gas,22197,automatic
15950,2018,chrysler,pacifica,gas,125468,automatic
19995,2014,chevrolet,silverado,other,189740,automatic
450,1999,subaru,outback,gas,208,manual
29995,2012,chevrolet,silverado,diesel,103901,automatic
14450,2011,dodge,durango citadel,gas,166000,automatic
25999,2017,ford,mustang premium,gas,66022,automatic
25999,2016,subaru,wrx,gas,105055,manual
15999,2015,chevrolet,equinox ls,gas,54484,automatic
8950,2011,dodge,journey,gas,107000,automatic
12995,2014,jeep,patriot,gas,35395,automatic
32995,2015,lexus,nx 300h,gas,21524,automatic
12995,2004,ford,ranger,gas,70229,manual
22995,2015,acura,tlx,gas,40663,automatic
18995,2018,kia,soul,gas,12905,automatic
29995,2013,ram,1500,gas,85931,automatic
13800,2017,jeep,cherokee latitude,gas,20000,automatic
68500,2020,ford,f350 super duty,diesel,202,automatic
8300,2013,dodge,avenger r/t,gas,67500,automatic
8300,2013,dodge,avenger r/t,gas,67500,automatic
29995,2014,chevrolet,silverado,other,78370,automatic
7900,2005,volkswagen,new beetle,gas,62691,automatic
2500,1989,honda,crx si,gas,175000,manual
15995,2009,ram,,gas,105634,automatic
18900,2012,nissan,titan,gas,97839,automatic
14995,2008,toyota,tundra double cab,gas,182143,automatic
10495,2016,ford,c-max hybrid,hybrid,71835,automatic
11995,2006,chevrolet,trailblazer,gas,157853,automatic
12900,2014,kia,sorento,gas,69541,automatic
29995,2013,ford,f-150,gas,135329,automatic
4000,1966,,oldsmobile toronado,gas,67000,automatic
26200,2016,jeep,wrangler,gas,72132,automatic
3000,1971,volkswagen,super beetle,gas,6042,other
18900,2018,hyundai,santa fe,gas,69597,automatic
19995,2016,hyundai,santa fe,gas,96354,automatic
15900,2014,honda,cr-v,gas,151500,automatic
12500,2008,saturn,sky redline turbo,gas,73495,manual
12400,2015,toyota,corolla,gas,48767,automatic
21900,2016,ford,edge,gas,51853,automatic
14900,2004,ford,thunderbird,gas,81651,automatic
8900,2011,dodge,avenger,gas,115007,automatic
5500,2002,chevrolet,trailblazer lt,gas,144000,automatic
30988,2019,ford,edge sel automatic,gas,30633,automatic
27988,2019,toyota,camry xle automatic,gas,14821,automatic
28588,2020,subaru,crosstrek limited automatic,gas,32429,automatic
16500,2018,subaru,legacy 2.5i premium,gas,31213,automatic
19500,2019,chevrolet,impala lt,gas,30152,automatic
5950,2009,ford,focus se,gas,108679,automatic
14200,2017,jeep,grand cherokee,gas,52000,automatic
12999,2014,kia,optima,gas,97935,automatic
13499,2014,chrysler,200,other,49544,automatic
21999,2015,subaru,xv crosstrek,gas,74171,automatic
15999,2013,,Scion tC,gas,77566,automatic
9999,2005,honda,pilot,gas,152728,automatic
19900,2014,bmw,x1 xdrive28i,gas,37615,automatic
4495,2002,toyota,sienna,gas,144000,automatic
8999,2004,gmc,yukon xl 1500,gas,205478,automatic
17999,2006,pontiac,gto,gas,50092,automatic
18999,2012,ford,f150 supercrew cab,gas,187194,automatic
19999,2012,ram,1500 crew cab,gas,134548,automatic
15999,2012,honda,cr-v,gas,100870,automatic
14999,2006,gmc,sierra 1500 crew cab,gas,128861,automatic
36999,2015,chevrolet,silverado 1500 crew cab,gas,69549,automatic
16999,2006,gmc,sierra 1500 hd crew cab,gas,176804,automatic
29999,2014,ram,1500 crew cab,gas,114141,automatic
39999,2015,gmc,sierra 1500 crew cab,gas,111545,automatic
29999,2014,ford,f150 supercrew cab,gas,146614,automatic
22999,2007,cadillac,escalade,gas,87602,automatic
11999,2010,honda,accord,gas,81914,automatic
27999,2013,ford,f150 supercrew cab,other,136996,automatic
19999,2007,toyota,tundra crewmax,gas,161334,automatic
35999,2017,ram,1500 crew cab,gas,91985,automatic
25399,2011,gmc,sierra 1500 crew cab,other,99202,automatic
31999,2014,ford,f150 supercrew cab,other,81320,automatic
30999,2014,ford,f150 supercrew cab,other,94010,automatic
4200,2004,ford,taurus se,gas,114800,automatic
22999,2011,chevrolet,silverado 1500 crew cab,other,177206,automatic
19999,2011,infiniti,m,gas,122009,automatic
20000,2004,ram,2500 diesel,diesel,202747,automatic
21999,2010,chevrolet,avalanche,other,136299,automatic
28200,2019,dodge,charger,gas,12651,other
25999,2015,subaru,wrx,gas,111985,manual
21999,2012,chevrolet,tahoe,other,145148,automatic
19999,2007,cadillac,escalade,gas,157919,automatic
22999,2008,cadillac,escalade esv,gas,104763,automatic
28245,2005,chevrolet,corvette,gas,26823,
31999,2012,chevrolet,silverado 2500 hd crew cab,diesel,156457,automatic
5999,2005,chrysler,pacifica,gas,211319,automatic
29999,2012,gmc,sierra 2500 hd crew cab,other,187777,automatic
30999,2015,subaru,wrx,gas,45358,manual
26999,2013,ram,1500 crew cab,gas,143838,automatic
33999,2012,ford,f-250 lariat 6.7,diesel,124596,automatic
26900,2020,jeep,renegade,gas,8135,other
29600,2015,ram,1500 slt,gas,66366,automatic
39600,2016,volvo,xc90 t6,gas,55563,automatic
19950,2017,chevrolet,equinox,gas,70846,automatic
15888,2012,mercedes-benz,ml 350,gas,120904,automatic
33999,2018,bmw,x2 xdrive28i,gas,16975,other
22999,2017,volkswagen,golf gti,gas,57175,other
26499,2019,chevrolet,equinox,gas,12733,other
55000,1971,,C10,gas,5000,automatic
6495,1999,chevrolet,silverado,gas,180000,automatic
13499,2016,dodge,dart,gas,34297,other
28888,2019,dodge,charger,gas,36334,automatic
15900,2014,volvo,xc60,gas,126555,automatic
24194,2019,subaru,impreza,gas,17533,automatic
23194,2019,subaru,impreza,gas,18303,automatic
22194,2020,kia,soul,gas,14859,automatic
0,2003,subaru,forester awd,gas,71716,automatic
0,1994,dodge,viper rt/10,gas,20296,manual
46900,2018,volvo,xc60,gas,39000,automatic
7500,2011,mazda,3 i sport,gas,42000,automatic
24995,2019,jeep,renegade latitude 4x4,gas,1153,automatic
9500,2015,toyota,corolla,gas,55000,automatic
29995,2019,subaru,forester premium,gas,17808,automatic
5300,2005,saturn,vue,gas,108000,automatic
24995,2017,bmw,330i,gas,32792,automatic
29500,2015,chevrolet,silverado,gas,118357,automatic
35999,2014,gmc,sierra 1500,gas,78733,automatic
14999,2018,nissan,sentra s,gas,22755,automatic
17999,2011,lexus,rx 350 awd,gas,98845,automatic
23999,2017,nissan,rogue sv,gas,42056,automatic
21999,2015,jeep,renegade trailhawk,gas,34024,automatic
24999,2017,toyota,rav 4 le,gas,47242,automatic
24995,2008,chevrolet,silverado,gas,109659,automatic
25999,2017,toyota,rav 4 le,gas,46699,automatic
29999,2016,ford,transit xlt,gas,40717,automatic
15000,1972,chevrolet,el camino,gas,80000,automatic
29995,1980,pontiac,trans am,gas,23179,automatic
21500,2015,acura,rdx,gas,30800,automatic
64000,2021,ford,f250 super duty,diesel,5000,automatic
3900,2002,ford,explorer,gas,192000,automatic
700,1998,,ISUZU AMIGO,gas,123,manual
30995,2014,chevrolet,silverado,other,95321,automatic
0,2008,ford,f450 super duty crew cab,diesel,123249,automatic
29995,2012,ford,f-550,diesel,118754,
1200,2003,ford,explorer,gas,200000,automatic
23995,2013,chevrolet,silverado,gas,98238,automatic
23995,2009,chevrolet,silverado,diesel,87648,automatic
15999,2018,hyundai,,gas,58600,automatic
18995,2011,ford,transit connect,other,125722,
3500,2007,chrysler,pacifica touring,gas,116000,automatic
22988,2017,chevrolet,malibu premier automatic,gas,29178,automatic
12991,2016,kia,forte,gas,55529,automatic
23999,2008,toyota,tundra double cab,gas,125895,automatic
18499,2008,gmc,sierra 1500 crew cab,gas,149244,automatic
20999,2008,chevrolet,silverado 1500,gas,172956,automatic
13995,2014,mini,paceman,gas,88215,manual
17995,2013,ram,1500 quad cab,gas,126959,automatic
10995,2013,chevrolet,equinox,gas,107056,automatic
13995,2014,cadillac,ats,other,110697,automatic
6995,2001,audi,tt,gas,116000,manual
24995,2013,chevrolet,silverado,other,117794,automatic
34995,2018,bmw,430i,gas,21297,automatic
26995,2014,dodge,durango limited awd,gas,49479,automatic
18995,2018,jeep,renegade,gas,30701,automatic
66840,2019,ram,1500,gas,,automatic
21995,2014,ford,f-150,other,186751,automatic
28395,2019,volkswagen,jetta,gas,,automatic
15599,2014,nissan,pathfinder,gas,,automatic
6995,1995,ram,,gas,,automatic
52995,2018,dodge,charger,gas,,automatic
17500,2013,honda,odyssey,gas,,automatic
9995,2013,honda,civic,gas,122295,automatic
15991,2015,kia,soul,gas,2447,automatic
55194,2019,ram,all-new 1500,gas,6804,automatic
21194,2018,nissan,altima,gas,39320,automatic
17194,2017,nissan,sentra,gas,41200,other
29995,2016,gmc,yukon,other,130287,automatic
24999,2005,,Hummer H2,gas,106788,automatic
29995,2017,chevrolet,silverado,gas,110366,automatic
11995,2004,volkswagen,touareg,gas,78784,automatic
6000,2008,toyota,sienna,gas,150000,automatic
26900,2020,jeep,cherokee,gas,7277,other
21999,2015,volvo,xc60,gas,95856,automatic
9999,2012,nissan,altima 3.5 sr sedan,gas,98888,automatic
17900,2019,kia,optima,gas,53965,other
21384,2020,chevrolet,trax,gas,3671,automatic
11991,2018,ford,fiesta,gas,45368,automatic
29900,2018,bmw,x1 xdrive28i,gas,31723,other
32988,2012,chevrolet,avalanche,gas,35889,automatic
16499,2014,mini,countryman,gas,71049,other
18999,2020,kia,soul,gas,10035,automatic
10499,2015,hyundai,veloster,gas,104839,automatic
25952,2019,hyundai,tucson,gas,12063,other
30499,2017,bmw,430i,gas,32214,other
34943,2019,ford,ranger,gas,17559,other
10500,2013,kia,rio,gas,66000,automatic
17954,2017,mazda,mazda6,gas,27568,automatic
31499,2019,mini,cooper countryman,gas,8387,other
27995,2020,chevrolet,malibu,gas,8371,automatic
18995,2020,chevrolet,spark,gas,14517,automatic
22995,2017,chevrolet,bolt ev,electric,42331,automatic
34995,2019,nissan,frontier,gas,24551,automatic
35995,2019,volkswagen,golf alltrack,gas,2233,other
21995,2012,ford,expedition el,gas,117013,automatic
29992,2018,jeep,cherokee,gas,36759,other
33933,2019,ford,explorer,gas,48915,other
21500,2005,chevrolet,ssr,gas,45000,automatic
9900,2014,ford,focus se automatic,gas,77096,automatic
17988,2018,chevrolet,cruze lt automatic,gas,17003,automatic
19950,2011,ford,f-350 super duty,gas,145171,automatic
13000,2011,honda,civic si sedan,gas,80000,manual
12300,2011,nissan,xterra,gas,92317,automatic
9595,2013,ford,escape,gas,161527,automatic
19995,2016,toyota,camry,gas,45894,automatic
17995,2007,ram,2500 mega cab,gas,133733,automatic
19995,1999,,Western Star Conventional,,123456,manual
20900,2019,volkswagen,golf,gas,28919,automatic
41500,2020,jeep,wrangler unlimited,gas,9864,automatic
11500,2013,ford,escape,gas,133208,automatic
28500,2015,lexus,rx 400h,hybrid,70000,automatic
10495,2005,ford,f150,gas,121000,automatic
22900,2020,dodge,grand caravan,gas,50365,other
31900,2019,kia,sportage,gas,23643,other
38977,2017,gmc,sierra 1500,gas,100696,automatic
24999,2017,bmw,320i xdrive,gas,33446,other
32900,2020,ford,edge,gas,12226,automatic
29999,2018,nissan,pathfinder,gas,32047,automatic
23988,2017,chevrolet,malibu,gas,25039,automatic
65995,2019,dodge,durango srt awd,gas,9744,automatic
59995,2018,porsche,macan s awd,gas,23985,automatic
54995,2021,volvo,xc60 inscription awd,gas,3240,automatic
24995,2019,buick,encore preferrred awd,gas,10373,automatic
19995,2014,lincoln,mkz awd,gas,54162,automatic
6900,1995,ford,bronco,gas,186766,automatic
16900,2017,dodge,journey,gas,51207,automatic
33999,2018,jeep,grand cherokee,gas,43013,other
15799,2018,kia,forte,gas,12394,automatic
22950,2002,ford,f250 crew cab 4x4,diesel,209121,automatic
52995,2019,bmw,x3,gas,21082,automatic
18750,2013,ford,escape sel 4wd,gas,48053,automatic
43194,2019,chevrolet,silverado 1500,gas,24140,automatic
31194,2019,subaru,crosstrek,gas,9916,automatic
51194,2019,ford,f-150,gas,17662,automatic
19900,2019,nissan,rogue sv,gas,19291,automatic
23900,2016,bmw,528i xdrive,gas,58896,automatic
19900,2016,ford,edge sel awd,gas,23510,automatic
24900,2013,ford,f-150 fx4,gas,114119,automatic
18900,2010,audi,s5 quattro prestige,gas,86180,automatic
37900,2016,toyota,tacoma limited,gas,11165,automatic
19900,2016,toyota,rav4 hybrid xle,hybrid,68469,automatic
24900,2006,,Hummer H2,gas,137000,automatic
23900,2016,volvo,xc60,gas,66123,automatic
34500,2013,gmc,sierra,diesel,93000,automatic
16900,2018,toyota,corolla le,gas,15285,automatic
29900,2015,ford,f-150 lariat,gas,114271,automatic
16900,2017,ford,escape se 4x4,gas,73800,automatic
37900,2015,ford,f-250 super duty,diesel,104000,automatic
19900,2015,subaru,forester 2.5i limited,gas,68437,automatic
5950,2009,ford,focus se,gas,108679,automatic
9850,2008,honda,cr-v,gas,142000,automatic
35000,2019,,2019 wrangler,gas,2075,manual
5700,2006,honda,odyssey,gas,188279,automatic
27995,2013,ford,f-150,other,19928,automatic
7950,2010,ford,fusion se,gas,148130,automatic
27995,2013,ford,f-150,other,19928,automatic
7950,2008,ford,escape xlt 4x4,gas,111819,automatic
6900,2010,mini,cooper,gas,96991,automatic
32995,2017,ram,1500,gas,65290,automatic
7500,2009,hyundai,genesis,gas,127549,automatic
4600,2006,ford,taurus se,gas,999999,automatic
6800,2006,ford,e350 super duty,gas,162459,automatic
32900,2018,dodge,grand caravan,gas,49980,automatic
25995,2013,ford,f-150,gas,110248,automatic
3600,2003,chrysler,pt cruiser,gas,118404,automatic
8300,2013,dodge,avenger r/t,gas,67500,automatic
6900,1999,ford,ranger,gas,999999,automatic
3500,1997,mercury,mountaineer,gas,999999,automatic
8300,2013,dodge,avenger,gas,67500,automatic
22500,2012,toyota,4runner,gas,100710,automatic
26995,2009,chevrolet,silverado,gas,128701,
31999,2019,ford,ranger xlt,gas,32933,automatic
37999,2014,ram,2500 slt 6.7 diesel,diesel,79881,automatic
29999,2015,ram,1500 slt,gas,66366,automatic
25999,2016,subaru,wrx,gas,105055,manual
